property_collateral_id,collateral_id,address_line,city,country_code,postal_code,building_area_m2,lettable_area_m2,occupied_area_m2,condition_of_property,completion_status,current_market_status,current_annual_passing_rent,valuation_currency,initial_valuation_date,latest_valuation_date,created_at
1453,1453,122 Main Street,Brussels,GB,86071,4665.1,2523.69,1465.2,excellent,under_construction,illiquid,276837.45,EUR,2020-07-13,2023-01-14,2023-01-14T00:11:41+00:00
1454,1454,968 Main Street,Dublin,US,14010,4724.23,9228.38,4953.09,good,planned,liquid,156412.28,EUR,2022-03-20,2023-12-18,2023-12-18T00:34:36+00:00
1455,1455,782 Main Street,Madrid,ES,24775,9108.0,925.16,7733.79,poor,planned,liquid,310600.35,GBP,2020-05-29,2023-07-19,2023-07-19T20:30:13+00:00
1457,1457,822 Main Street,London,BE,39428,4795.97,5968.09,3981.72,good,planned,illiquid,275056.75,USD,2022-10-16,2024-12-04,2024-12-04T01:36:34+00:00
1458,1458,337 Main Street,Milan,NL,97502,2875.53,4095.97,379.52,poor,under_construction,illiquid,257360.42,USD,2023-05-26,2025-10-23,2025-10-23T13:52:06+00:00
1461,1461,928 Main Street,Lisbon,NL,15316,11672.34,7926.91,9330.8,fair,under_construction,normal,225556.06,USD,2021-10-07,2023-03-06,2023-03-06T20:57:02+00:00
1462,1462,147 Main Street,New York,US,19182,7229.44,661.55,7068.22,poor,under_construction,normal,561892.03,GBP,2022-02-23,2025-02-23,2025-02-23T19:16:46+00:00
1463,1463,892 Main Street,Madrid,IT,46243,744.35,183.08,113.1,poor,completed,illiquid,478051.5,USD,2021-09-26,2022-03-04,2022-03-04T02:57:52+00:00
1465,1465,933 Main Street,Milan,GB,28660,8795.9,904.11,6520.02,excellent,planned,illiquid,547143.44,EUR,2023-02-28,2024-11-03,2024-11-03T12:21:13+00:00
1466,1466,963 Main Street,Brussels,FR,71714,6122.61,7603.05,7505.71,fair,completed,normal,546802.9,USD,2022-11-29,2025-12-30,2025-12-30T23:21:01+00:00
1468,1468,256 Main Street,Brussels,DE,34595,3310.82,2609.33,3808.75,good,under_construction,illiquid,82750.66,EUR,2021-10-31,2022-01-03,2022-01-03T10:00:50+00:00
1469,1469,242 Main Street,Berlin,BE,25575,5253.78,9308.45,5803.94,excellent,under_construction,liquid,146063.77,EUR,2021-06-30,2022-03-29,2022-03-29T01:34:01+00:00
1470,1470,523 Main Street,New York,DE,52191,6599.58,4463.34,3438.74,excellent,completed,normal,268594.71,EUR,2021-07-13,2024-06-07,2024-06-07T09:59:39+00:00
1473,1473,505 Main Street,Dublin,IT,67630,5536.95,1477.56,4814.31,good,completed,illiquid,510079.03,GBP,2020-04-29,2023-06-12,2023-06-12T20:00:56+00:00
1476,1476,228 Main Street,London,IE,51004,4093.8,3158.92,5011.68,fair,planned,liquid,546281.1,EUR,2021-02-16,2024-03-28,2024-03-28T12:15:27+00:00
1477,1477,887 Main Street,Paris,US,53691,1859.17,492.91,6153.12,excellent,planned,illiquid,231604.39,EUR,2020-01-13,2022-01-17,2022-01-17T15:57:13+00:00
1478,1478,138 Main Street,Lisbon,NL,30478,1799.8,699.22,3672.87,poor,under_construction,illiquid,528107.49,USD,2022-01-23,2023-09-21,2023-09-21T15:53:40+00:00
1480,1480,660 Main Street,Madrid,GB,93059,721.36,5024.35,5948.27,fair,completed,illiquid,296918.77,USD,2023-07-24,2025-05-12,2025-05-12T03:54:26+00:00
1484,1484,614 Main Street,London,FR,18604,2513.89,4406.59,6538.28,poor,under_construction,liquid,435193.88,USD,2025-07-02,2026-01-17,2026-01-17T07:47:14+00:00
1485,1485,153 Main Street,Milan,PT,65265,3776.93,7448.25,6963.36,fair,under_construction,normal,166433.27,GBP,2023-01-04,2025-02-23,2025-02-23T20:25:49+00:00
1486,1486,87 Main Street,Amsterdam,PT,71879,1032.56,5054.16,5378.22,excellent,under_construction,liquid,6754.94,USD,2025-04-30,2025-10-19,2025-10-19T02:22:33+00:00
1487,1487,12 Main Street,London,FR,70416,5817.62,6626.61,3776.16,good,planned,illiquid,145575.36,USD,2023-02-10,2023-04-29,2023-04-29T05:20:20+00:00
1488,1488,541 Main Street,New York,DE,43974,10320.24,9029.79,3107.21,poor,planned,illiquid,225415.59,USD,2021-08-24,2022-04-10,2022-04-10T23:10:31+00:00
1489,1489,882 Main Street,Berlin,IE,16165,5121.94,5895.66,8642.54,excellent,under_construction,illiquid,253676.23,EUR,2020-10-13,2023-01-26,2023-01-26T21:18:20+00:00
1490,1490,134 Main Street,London,US,78161,4094.73,9228.57,2068.86,excellent,planned,liquid,324726.38,EUR,2019-01-31,2022-04-04,2022-04-04T11:50:49+00:00
1491,1491,626 Main Street,London,ES,84350,5330.8,5525.93,4981.78,fair,completed,normal,579468.33,EUR,2019-09-11,2022-03-18,2022-03-18T16:39:48+00:00
1492,1492,574 Main Street,London,PT,45399,4267.81,7446.74,5102.77,fair,under_construction,normal,383606.11,GBP,2025-04-02,2025-06-20,2025-06-20T00:02:47+00:00
1500,1500,572 Main Street,Madrid,PT,74032,2319.24,2230.88,4982.46,good,under_construction,liquid,226284.2,GBP,2023-03-10,2024-11-01,2024-11-01T09:57:24+00:00
1504,1504,111 Main Street,Madrid,BE,64709,4068.64,1198.31,4101.28,poor,planned,liquid,147320.0,GBP,2023-06-25,2026-02-23,2026-02-23T00:39:12+00:00
1507,1507,825 Main Street,Paris,US,94950,52.02,6899.23,1738.06,good,under_construction,normal,556400.04,GBP,2020-01-14,2022-04-28,2022-04-28T18:26:35+00:00
1510,1510,985 Main Street,Brussels,IT,31188,6878.23,2398.8,7669.78,good,planned,illiquid,458483.55,USD,2022-07-25,2025-06-19,2025-06-19T14:56:22+00:00
1512,1512,979 Main Street,Milan,GB,30349,5710.71,1341.54,7031.79,poor,planned,liquid,583040.93,GBP,2022-10-13,2025-09-11,2025-09-11T12:27:37+00:00
1514,1514,834 Main Street,Lisbon,NL,16435,402.82,3510.09,7672.33,excellent,under_construction,illiquid,436273.86,EUR,2022-03-16,2023-06-20,2023-06-20T12:14:12+00:00
1515,1515,749 Main Street,Berlin,IE,27284,11345.12,6877.82,6179.12,fair,under_construction,illiquid,148203.93,GBP,2023-03-24,2024-11-18,2024-11-18T01:35:24+00:00
1518,1518,613 Main Street,Brussels,IT,16636,10528.16,2183.16,4370.69,poor,under_construction,normal,555257.86,GBP,2022-06-03,2022-10-14,2022-10-14T10:00:16+00:00
1519,1519,16 Main Street,Amsterdam,NL,88146,9648.01,3797.51,9344.11,good,completed,illiquid,166761.88,USD,2022-04-10,2025-05-30,2025-05-30T17:11:00+00:00
1520,1520,118 Main Street,Lisbon,IE,35086,7999.56,5845.3,1892.91,poor,completed,liquid,509117.95,GBP,2023-01-02,2025-02-17,2025-02-17T01:47:45+00:00
1521,1521,456 Main Street,Milan,ES,32049,11620.27,1018.12,3363.92,good,completed,normal,354596.23,EUR,2022-04-29,2024-07-27,2024-07-27T00:43:14+00:00
1523,1523,470 Main Street,New York,DE,73097,5120.91,5715.81,2717.46,poor,under_construction,normal,459787.88,GBP,2022-08-11,2025-01-06,2025-01-06T20:13:49+00:00
1525,1525,73 Main Street,New York,ES,55699,2159.54,1848.89,9153.78,fair,completed,illiquid,156048.35,USD,2020-06-15,2022-08-03,2022-08-03T04:31:46+00:00
1526,1526,861 Main Street,Lisbon,BE,61242,11695.22,3541.17,8949.43,excellent,under_construction,liquid,59372.18,USD,2021-05-29,2023-12-22,2023-12-22T21:25:56+00:00
1528,1528,205 Main Street,Milan,IT,22428,4432.92,2157.04,33.19,fair,under_construction,liquid,123453.92,EUR,2021-03-24,2024-06-07,2024-06-07T22:47:14+00:00
1529,1529,495 Main Street,Lisbon,NL,96933,6383.68,539.32,6618.25,fair,under_construction,illiquid,594819.03,GBP,2022-02-02,2022-08-14,2022-08-14T02:41:44+00:00
1531,1531,671 Main Street,New York,ES,50684,7986.3,2236.38,2526.98,good,planned,normal,196239.2,USD,2021-08-02,2023-12-25,2023-12-25T22:19:48+00:00
1533,1533,941 Main Street,London,BE,67279,11099.59,9998.58,4080.18,poor,under_construction,liquid,251030.26,EUR,2022-09-21,2024-06-05,2024-06-05T15:11:41+00:00
1535,1535,901 Main Street,New York,PT,23718,11941.48,3451.42,2311.52,excellent,planned,liquid,156391.15,GBP,2021-05-02,2023-01-26,2023-01-26T10:50:56+00:00
1538,1538,625 Main Street,London,PT,75410,804.93,8805.53,116.57,poor,planned,liquid,428314.09,USD,2022-12-27,2024-02-10,2024-02-10T14:07:11+00:00
1539,1539,443 Main Street,Paris,BE,76625,8970.35,6108.1,7963.72,good,under_construction,normal,510911.06,GBP,2020-10-12,2022-11-23,2022-11-23T12:54:47+00:00
1541,1541,412 Main Street,Dublin,NL,93541,9302.24,9818.24,8672.26,good,planned,illiquid,256741.29,EUR,2023-01-17,2023-08-13,2023-08-13T18:49:22+00:00
1545,1545,991 Main Street,Madrid,IT,83033,2811.2,307.27,9148.56,poor,under_construction,illiquid,434870.98,GBP,2020-06-25,2023-04-16,2023-04-16T04:24:35+00:00
1548,1548,83 Main Street,London,NL,68336,222.39,5694.53,1306.2,poor,planned,normal,58196.76,USD,2021-08-23,2024-06-19,2024-06-19T06:28:44+00:00
1549,1549,204 Main Street,London,ES,29096,3401.63,882.81,3956.62,excellent,completed,illiquid,509299.56,USD,2023-01-09,2023-07-13,2023-07-13T11:46:37+00:00
1550,1550,736 Main Street,Berlin,IT,32917,967.12,1273.31,4408.59,fair,completed,normal,494193.26,GBP,2020-09-05,2023-07-13,2023-07-13T08:45:29+00:00
1551,1551,410 Main Street,Paris,BE,76957,3632.26,4845.65,6247.08,fair,planned,liquid,324768.29,GBP,2024-02-09,2025-03-21,2025-03-21T11:03:24+00:00
1552,1552,695 Main Street,Milan,IE,40187,2750.41,9632.04,7152.1,good,planned,illiquid,549395.87,USD,2023-05-10,2026-01-29,2026-01-29T06:51:27+00:00
1554,1554,180 Main Street,Madrid,DE,43893,2586.65,8138.13,1751.35,fair,under_construction,normal,497437.52,USD,2021-12-17,2025-03-21,2025-03-21T02:04:23+00:00
1557,1557,617 Main Street,Paris,US,75385,3980.72,4403.72,5482.16,poor,completed,illiquid,495266.03,USD,2022-09-16,2023-06-24,2023-06-24T07:10:59+00:00
1560,1560,188 Main Street,Dublin,DE,11435,4211.56,2243.02,361.42,poor,planned,liquid,151605.1,EUR,2023-04-14,2023-07-11,2023-07-11T01:30:21+00:00
1562,1562,707 Main Street,Dublin,FR,95388,1754.31,3520.63,6603.9,poor,completed,illiquid,58690.72,USD,2021-05-31,2024-06-04,2024-06-04T02:09:01+00:00
1564,1564,169 Main Street,Lisbon,BE,86214,9947.61,5153.64,382.1,poor,under_construction,illiquid,152892.19,EUR,2024-05-22,2024-10-11,2024-10-11T21:07:54+00:00
1566,1566,192 Main Street,Dublin,GB,88853,4223.4,9160.26,4622.66,poor,under_construction,normal,70560.74,USD,2019-06-15,2022-07-11,2022-07-11T07:54:00+00:00
1569,1569,211 Main Street,London,ES,78453,8576.03,7417.62,4172.37,poor,planned,liquid,315542.56,GBP,2021-01-31,2024-03-03,2024-03-03T10:22:23+00:00
1570,1570,850 Main Street,London,PT,39663,4094.59,7549.49,2750.61,excellent,planned,normal,214544.79,GBP,2021-01-03,2022-08-12,2022-08-12T17:18:10+00:00
1571,1571,335 Main Street,Brussels,ES,10481,6242.29,8605.69,4849.54,fair,completed,normal,134754.76,EUR,2021-01-22,2022-09-20,2022-09-20T19:44:09+00:00
1572,1572,298 Main Street,Dublin,IE,32437,1523.13,4468.02,1056.61,good,under_construction,liquid,127956.65,GBP,2021-05-09,2022-03-27,2022-03-27T18:53:04+00:00
1574,1574,345 Main Street,Berlin,IT,72572,2105.78,4506.4,4846.98,fair,planned,normal,342640.35,GBP,2022-10-07,2024-02-01,2024-02-01T07:33:36+00:00
1576,1576,326 Main Street,Madrid,BE,48240,3296.5,723.64,3870.13,excellent,completed,illiquid,286080.63,GBP,2021-09-20,2023-01-13,2023-01-13T08:32:41+00:00
1577,1577,226 Main Street,Amsterdam,DE,24808,10059.65,7130.43,1248.16,fair,planned,normal,292169.74,EUR,2021-07-26,2022-07-12,2022-07-12T05:42:50+00:00
1578,1578,266 Main Street,Dublin,IT,19084,1645.61,584.31,4741.53,excellent,completed,illiquid,289986.09,EUR,2023-03-31,2024-03-02,2024-03-02T18:07:33+00:00
1579,1579,781 Main Street,Madrid,NL,55002,11467.7,4073.34,4249.53,good,under_construction,normal,396708.52,GBP,2024-10-14,2025-12-18,2025-12-18T22:40:00+00:00
1580,1580,226 Main Street,Madrid,PT,81054,6411.19,8537.73,6578.54,excellent,planned,normal,354631.11,EUR,2021-09-01,2022-02-07,2022-02-07T03:35:23+00:00
1581,1581,825 Main Street,London,DE,13138,3091.44,232.15,2858.26,excellent,completed,illiquid,292982.1,EUR,2024-05-27,2025-09-16,2025-09-16T00:21:32+00:00
1583,1583,194 Main Street,Dublin,GB,62631,8375.34,3114.59,7601.32,poor,completed,normal,462763.02,GBP,2021-12-17,2022-09-16,2022-09-16T13:39:12+00:00
1584,1584,793 Main Street,Brussels,IT,69826,11750.19,4371.89,1302.3,good,completed,liquid,567565.97,USD,2024-01-01,2025-01-08,2025-01-08T05:26:29+00:00
1586,1586,97 Main Street,Lisbon,PT,25233,1598.83,5905.24,5648.51,excellent,under_construction,illiquid,331460.9,USD,2020-05-05,2022-08-29,2022-08-29T06:09:37+00:00
1588,1588,159 Main Street,Madrid,US,38403,79.05,2888.29,577.44,poor,planned,liquid,560257.04,USD,2023-03-23,2023-05-15,2023-05-15T11:30:52+00:00
1589,1589,161 Main Street,London,PT,60644,5305.35,6412.33,203.57,good,under_construction,illiquid,392470.53,GBP,2022-11-04,2024-12-18,2024-12-18T20:33:54+00:00
1594,1594,535 Main Street,Lisbon,DE,54193,6783.03,6012.11,4408.46,excellent,under_construction,liquid,587874.63,EUR,2024-01-12,2024-05-02,2024-05-02T16:39:02+00:00
1595,1595,205 Main Street,Berlin,PT,51665,1089.18,3037.53,3319.21,poor,planned,illiquid,497483.49,USD,2020-08-20,2023-03-21,2023-03-21T11:05:20+00:00
1597,1597,277 Main Street,New York,FR,70488,11022.55,9310.87,4546.38,poor,planned,liquid,14860.28,GBP,2021-08-07,2022-07-23,2022-07-23T21:22:04+00:00
1598,1598,316 Main Street,London,BE,72134,4988.81,1127.79,8499.49,poor,completed,liquid,143834.59,USD,2020-11-08,2023-09-29,2023-09-29T11:40:18+00:00
1599,1599,483 Main Street,Berlin,US,44576,418.78,7584.15,1295.38,fair,planned,liquid,14173.29,EUR,2020-10-15,2022-06-20,2022-06-20T05:16:51+00:00
1602,1602,499 Main Street,Lisbon,ES,14859,410.95,1687.52,1435.11,poor,planned,normal,132402.38,EUR,2024-02-20,2025-07-02,2025-07-02T06:55:09+00:00
1604,1604,819 Main Street,Lisbon,ES,28922,1361.96,504.85,2412.19,excellent,under_construction,illiquid,63739.51,EUR,2022-09-05,2025-05-16,2025-05-16T12:46:07+00:00
1606,1606,191 Main Street,Lisbon,IE,30755,3292.2,279.56,940.19,excellent,under_construction,normal,243763.48,EUR,2020-12-06,2023-03-24,2023-03-24T10:33:14+00:00
1607,1607,827 Main Street,Paris,DE,89442,5771.78,8422.78,7620.81,fair,under_construction,liquid,522370.55,EUR,2022-01-01,2024-11-27,2024-11-27T02:01:13+00:00
1609,1609,731 Main Street,Lisbon,FR,73514,686.98,898.05,596.15,excellent,under_construction,normal,252630.46,USD,2022-01-31,2022-06-03,2022-06-03T17:23:43+00:00
1611,1611,677 Main Street,Berlin,US,74505,227.95,4211.93,8996.53,fair,under_construction,normal,40083.93,GBP,2023-12-05,2025-07-18,2025-07-18T17:59:19+00:00
1612,1612,924 Main Street,New York,GB,62418,2458.25,2314.16,2050.65,fair,planned,normal,177753.52,GBP,2024-07-18,2025-02-01,2025-02-01T17:58:25+00:00
1613,1613,158 Main Street,Amsterdam,BE,37767,9638.44,4469.55,3970.64,good,under_construction,liquid,82350.82,EUR,2023-03-18,2024-06-29,2024-06-29T16:34:39+00:00
1617,1617,311 Main Street,Lisbon,NL,26829,8225.66,6267.75,7468.42,excellent,under_construction,normal,260562.19,EUR,2023-05-23,2024-06-23,2024-06-23T02:22:01+00:00
1619,1619,584 Main Street,Milan,FR,51390,8892.19,1503.98,9210.78,good,completed,liquid,395482.75,USD,2022-09-12,2022-11-17,2022-11-17T23:20:02+00:00
1622,1622,611 Main Street,London,US,61589,4260.12,4116.92,7395.06,excellent,planned,normal,281915.49,EUR,2022-12-02,2023-07-18,2023-07-18T17:54:46+00:00
1624,1624,879 Main Street,Dublin,GB,85401,5913.04,9026.84,8699.54,poor,completed,liquid,17092.63,USD,2022-03-04,2024-06-18,2024-06-18T11:16:21+00:00
1625,1625,45 Main Street,Paris,GB,76183,1878.42,9923.23,769.08,excellent,planned,liquid,162210.26,USD,2021-06-18,2024-05-27,2024-05-27T06:52:30+00:00
1627,1627,68 Main Street,Dublin,US,35950,558.87,655.41,7744.97,excellent,under_construction,normal,80302.94,USD,2021-03-27,2023-08-24,2023-08-24T17:31:58+00:00
1628,1628,456 Main Street,Amsterdam,FR,76575,4569.97,27.0,6552.43,fair,planned,normal,181382.42,EUR,2024-05-18,2025-05-19,2025-05-19T13:01:24+00:00
1629,1629,418 Main Street,Amsterdam,FR,79868,1434.98,6365.66,3871.16,good,planned,illiquid,584623.0,GBP,2025-01-19,2025-06-27,2025-06-27T16:19:54+00:00
1630,1630,671 Main Street,Brussels,BE,73586,5768.54,3656.63,8437.8,good,planned,normal,8835.14,USD,2025-08-04,2025-12-15,2025-12-15T16:46:15+00:00
1631,1631,675 Main Street,Paris,IE,31531,9619.89,6475.89,4168.73,excellent,planned,illiquid,59863.89,EUR,2021-10-09,2022-11-21,2022-11-21T05:48:36+00:00
1632,1632,89 Main Street,Berlin,IT,52982,6151.17,6005.81,6112.26,poor,under_construction,normal,361788.01,EUR,2024-05-30,2025-04-03,2025-04-03T19:02:04+00:00
1634,1634,296 Main Street,New York,IT,26633,8318.08,8999.61,2115.45,excellent,planned,liquid,167249.68,USD,2022-04-07,2025-07-02,2025-07-02T02:55:44+00:00
1636,1636,678 Main Street,Dublin,IE,63658,9435.4,3078.42,5755.55,fair,planned,normal,531075.51,EUR,2020-09-19,2023-06-25,2023-06-25T08:22:42+00:00
1637,1637,20 Main Street,Berlin,ES,86354,4674.22,2459.71,4750.04,excellent,under_construction,normal,49274.38,USD,2024-12-12,2025-05-08,2025-05-08T15:03:56+00:00
1638,1638,881 Main Street,Berlin,IT,64665,4010.16,5298.93,2738.44,poor,under_construction,normal,282986.72,EUR,2022-04-24,2025-07-11,2025-07-11T05:09:15+00:00
1640,1640,320 Main Street,Milan,ES,32651,5038.84,9339.95,6041.04,poor,planned,illiquid,40520.03,USD,2020-06-04,2023-09-06,2023-09-06T02:39:34+00:00
1641,1641,971 Main Street,Amsterdam,NL,12191,9178.95,4556.74,993.15,excellent,planned,normal,558263.17,EUR,2021-02-22,2023-03-03,2023-03-03T10:22:09+00:00
1642,1642,852 Main Street,New York,ES,19312,4192.13,7252.52,4565.79,fair,completed,liquid,343622.24,EUR,2023-01-05,2024-01-06,2024-01-06T10:09:37+00:00
1645,1645,328 Main Street,Madrid,US,85600,3162.63,4174.99,5556.99,good,planned,normal,135124.6,GBP,2023-04-17,2025-07-23,2025-07-23T04:15:33+00:00
1648,1648,634 Main Street,Paris,GB,13317,9316.98,9114.58,2335.49,poor,planned,illiquid,28506.21,GBP,2022-12-13,2024-10-06,2024-10-06T05:55:50+00:00
1649,1649,596 Main Street,Berlin,FR,36472,11884.11,1711.93,6392.71,excellent,completed,illiquid,218805.35,EUR,2024-10-06,2024-11-24,2024-11-24T09:52:09+00:00
1650,1650,628 Main Street,Milan,IE,64465,1159.78,5372.96,4115.75,poor,planned,normal,207044.62,GBP,2022-04-04,2025-05-02,2025-05-02T04:28:36+00:00
