collateral_id,collateral_type,concerns_loan_id,concerns_borrower_id,valuation_date,latest_valuation_amount,collateral_currency,collateral_insured,insurance_coverage_amount,insurance_provider_id,activation_of_guarantee,configuration,created_at
1272,property,47,710,2024-06-17,3504287.29,EUR,false,,,false,single_asset,2024-06-17T13:48:25+00:00
1273,guarantee,780,,2026-02-24,3195589.32,EUR,false,,,false,single_asset,2026-02-24T04:15:46+00:00
1274,other,730,,2022-02-23,1715705.83,GBP,false,,,false,mixed,2022-02-23T16:41:36+00:00
1275,property,412,,2025-05-02,4692337.95,EUR,false,,,false,mixed,2025-05-02T15:09:21+00:00
1276,property,,1675,2026-01-27,4621308.42,EUR,false,,,false,mixed,2026-01-27T14:51:50+00:00
1277,cash,172,,2024-09-12,3682375.53,USD,true,2051178.45,17,false,pool,2024-09-12T14:30:27+00:00
1278,property,1334,,2024-05-28,1081127.53,USD,false,,,false,mixed,2024-05-28T13:42:54+00:00
1279,guarantee,311,,2022-04-02,2305202.61,USD,false,,,false,single_asset,2022-04-02T16:55:20+00:00
1280,property,1099,,2024-07-30,367177.51,EUR,true,287483.35,6,false,single_asset,2024-07-30T12:01:52+00:00
1281,property,1319,,2025-05-16,3415348.6,EUR,true,2745021.91,2,false,pool,2025-05-16T01:06:54+00:00
1282,property,682,338,2025-09-04,4887220.02,GBP,true,1277294.46,1,false,mixed,2025-09-04T14:05:24+00:00
1283,property,1109,,2022-02-14,244216.51,USD,false,,,false,single_asset,2022-02-14T17:13:26+00:00
1284,guarantee,117,,2024-07-27,3017872.63,EUR,false,,,false,single_asset,2024-07-27T00:50:35+00:00
1285,property,174,,2024-09-01,5842459.09,USD,false,,,false,mixed,2024-09-01T23:53:13+00:00
1286,cash,,1971,2025-06-04,4337633.14,GBP,false,,,false,pool,2025-06-04T10:12:28+00:00
1287,cash,631,1452,2023-07-24,5318737.01,EUR,true,3984182.31,11,false,mixed,2023-07-24T04:50:56+00:00
1288,guarantee,1076,,2025-04-14,1273134.56,USD,true,468689.26,17,false,pool,2025-04-14T13:52:24+00:00
1289,property,1027,,2025-01-31,4300915.62,USD,true,1213954.72,17,false,pool,2025-01-31T15:35:38+00:00
1290,guarantee,931,,2023-01-03,780966.63,EUR,false,,,false,single_asset,2023-01-03T02:36:17+00:00
1291,guarantee,,1047,2022-05-30,1450730.32,EUR,true,1199060.77,8,false,single_asset,2022-05-30T07:46:34+00:00
1292,guarantee,795,,2025-08-10,2498927.15,USD,false,,,false,mixed,2025-08-10T15:11:50+00:00
1293,cash,134,,2024-10-24,386060.6,USD,true,295837.07,6,false,mixed,2024-10-24T09:44:08+00:00
1294,property,,1085,2024-09-03,2373427.47,USD,true,1012792.29,12,false,pool,2024-09-03T23:03:30+00:00
1295,property,751,,2024-07-08,5376511.78,GBP,true,1867497.04,5,false,pool,2024-07-08T04:41:29+00:00
1296,property,1452,,2022-03-21,3207168.62,USD,true,1287399.2,19,false,single_asset,2022-03-21T10:20:55+00:00
1297,property,,1978,2023-06-26,4747757.26,USD,true,2465273.61,14,false,mixed,2023-06-26T15:40:28+00:00
1298,property,1085,,2024-04-29,4981085.35,USD,false,,,false,single_asset,2024-04-29T20:04:10+00:00
1299,property,216,1912,2024-02-08,67066.52,USD,false,,,false,mixed,2024-02-08T15:49:22+00:00
1300,guarantee,1141,,2025-10-09,4945518.95,USD,false,,,true,mixed,2025-10-09T06:35:30+00:00
1301,property,900,,2023-08-10,2343359.36,USD,false,,,false,single_asset,2023-08-10T00:16:30+00:00
1302,other,,195,2022-12-16,920678.04,EUR,false,,,false,single_asset,2022-12-16T22:02:40+00:00
1303,guarantee,1260,,2022-11-25,5703474.28,GBP,false,,,false,single_asset,2022-11-25T04:33:22+00:00
1304,property,958,,2022-05-07,768875.11,EUR,true,282396.95,13,false,pool,2022-05-07T03:36:28+00:00
1305,property,895,,2024-05-25,4247856.98,EUR,false,,,false,pool,2024-05-25T01:32:57+00:00
1306,property,,1512,2024-09-30,4155108.31,EUR,true,2546671.72,17,false,pool,2024-09-30T06:06:31+00:00
1307,other,,346,2023-04-06,549112.08,EUR,true,300139.36,1,false,mixed,2023-04-06T15:47:48+00:00
1308,guarantee,687,,2026-02-04,2310197.4,USD,false,,,false,pool,2026-02-04T12:20:35+00:00
1309,other,608,,2023-03-29,2829780.55,GBP,true,1700621.1,18,false,pool,2023-03-29T20:47:16+00:00
1310,property,1395,558,2022-06-23,97441.22,USD,false,,,false,pool,2022-06-23T23:42:54+00:00
1311,property,803,,2022-07-06,3972146.35,EUR,true,2711205.0,2,false,single_asset,2022-07-06T05:39:46+00:00
1312,guarantee,177,,2022-07-28,2979900.37,GBP,false,,,false,pool,2022-07-28T21:32:35+00:00
1313,other,212,,2023-11-22,4596772.55,USD,false,,,false,mixed,2023-11-22T18:39:50+00:00
1314,guarantee,1001,1728,2022-11-24,3326645.09,GBP,false,,,false,single_asset,2022-11-24T15:42:26+00:00
1315,property,1467,,2022-11-18,670048.26,USD,false,,,false,mixed,2022-11-18T01:09:24+00:00
1316,property,964,,2023-08-29,4486215.15,EUR,false,,,false,mixed,2023-08-29T02:06:15+00:00
1317,property,755,,2025-08-12,3027545.45,EUR,false,,,false,pool,2025-08-12T04:58:01+00:00
1318,property,1031,,2022-03-28,515743.54,EUR,false,,,false,single_asset,2022-03-28T19:50:01+00:00
1319,property,804,,2024-12-09,4959562.3,EUR,true,1301849.14,15,false,mixed,2024-12-09T05:56:03+00:00
1320,property,763,,2023-03-20,394750.35,USD,true,199765.65,6,false,mixed,2023-03-20T01:29:00+00:00
1321,property,391,,2024-05-29,172094.74,GBP,true,128832.85,19,false,pool,2024-05-29T22:22:24+00:00
1322,property,752,,2022-03-25,5999927.49,GBP,true,1527453.38,12,false,pool,2022-03-25T18:38:41+00:00
1323,property,60,,2022-02-24,1469891.12,EUR,true,906485.24,1,false,mixed,2022-02-24T17:24:14+00:00
1324,guarantee,1404,,2025-01-14,1487850.33,EUR,false,,,false,pool,2025-01-14T03:43:51+00:00
1325,cash,410,,2025-11-11,2484945.08,GBP,false,,,false,pool,2025-11-11T06:31:00+00:00
1326,cash,660,571,2023-10-02,2894166.53,USD,false,,,false,single_asset,2023-10-02T20:14:34+00:00
1327,cash,,225,2023-08-30,4790875.45,USD,false,,,false,mixed,2023-08-30T23:14:01+00:00
1328,guarantee,868,,2022-10-30,3159149.18,GBP,false,,,false,mixed,2022-10-30T07:57:20+00:00
1329,other,,91,2023-09-27,2640032.56,EUR,false,,,false,mixed,2023-09-27T03:05:25+00:00
1330,property,899,,2023-02-11,2103266.58,EUR,false,,,false,pool,2023-02-11T07:31:10+00:00
1331,cash,581,,2024-10-07,4860531.63,USD,false,,,false,single_asset,2024-10-07T10:57:31+00:00
1332,property,529,,2024-11-14,898205.48,GBP,false,,,false,single_asset,2024-11-14T22:23:08+00:00
1333,cash,1203,,2024-02-10,5605333.9,EUR,true,3553039.77,13,false,pool,2024-02-10T21:35:42+00:00
1334,property,,1741,2025-01-28,2289732.74,EUR,false,,,false,single_asset,2025-01-28T00:50:45+00:00
1335,property,679,306,2026-02-26,2239735.02,USD,true,1016367.48,13,false,mixed,2026-02-26T05:08:34+00:00
1336,property,1085,,2023-01-04,2225725.62,USD,false,,,false,mixed,2023-01-04T09:42:40+00:00
1337,other,297,2123,2023-05-09,5733342.69,USD,true,4219704.12,11,false,mixed,2023-05-09T11:03:30+00:00
1338,guarantee,882,361,2022-01-26,2005476.45,USD,false,,,true,pool,2022-01-26T05:17:43+00:00
1339,guarantee,682,338,2024-07-26,3014016.4,GBP,true,1067155.39,6,true,single_asset,2024-07-26T12:52:47+00:00
1340,guarantee,1193,1930,2025-12-30,267765.41,USD,true,92509.15,15,true,single_asset,2025-12-30T19:18:43+00:00
1341,guarantee,1164,,2023-09-23,203946.82,EUR,false,,,true,mixed,2023-09-23T06:09:20+00:00
1342,guarantee,1139,,2025-11-16,118474.56,EUR,false,,,false,pool,2025-11-16T01:14:21+00:00
1343,property,1277,757,2025-02-10,5905296.81,EUR,true,2938071.19,19,false,mixed,2025-02-10T22:42:46+00:00
1344,property,215,,2025-12-08,4691115.63,USD,false,,,false,pool,2025-12-08T00:21:22+00:00
1345,cash,1499,,2025-01-26,1946360.16,EUR,false,,,false,mixed,2025-01-26T09:56:58+00:00
1346,property,386,,2025-10-01,5170777.01,EUR,false,,,false,single_asset,2025-10-01T21:19:17+00:00
1347,cash,499,,2022-05-25,2329470.63,GBP,false,,,false,single_asset,2022-05-25T15:29:05+00:00
1348,guarantee,1198,1187,2023-02-08,2065350.94,USD,false,,,false,single_asset,2023-02-08T00:22:17+00:00
1349,guarantee,165,,2025-02-09,3043990.75,USD,false,,,true,pool,2025-02-09T02:45:44+00:00
1350,property,1489,2102,2025-09-18,1202228.22,GBP,true,612195.25,3,false,pool,2025-09-18T08:07:23+00:00
1351,property,719,,2025-11-12,2332288.03,USD,true,807964.08,19,false,mixed,2025-11-12T13:53:06+00:00
1352,other,,117,2024-12-13,4171273.29,USD,true,2512763.18,14,false,pool,2024-12-13T23:04:28+00:00
1353,other,1102,196,2024-04-12,351576.32,GBP,true,218955.87,10,false,single_asset,2024-04-12T05:39:58+00:00
1354,property,,705,2023-12-28,1584634.16,USD,false,,,false,mixed,2023-12-28T20:35:26+00:00
1355,cash,844,,2023-06-30,3014958.57,EUR,false,,,false,pool,2023-06-30T07:38:11+00:00
1356,property,163,,2025-10-26,3353067.67,USD,true,1585501.51,4,false,mixed,2025-10-26T22:47:43+00:00
1357,guarantee,123,,2023-02-28,3918811.13,USD,true,1113321.85,10,true,mixed,2023-02-28T12:24:11+00:00
1358,cash,1201,,2023-08-14,4346943.19,GBP,false,,,false,single_asset,2023-08-14T08:55:33+00:00
1359,property,462,,2023-04-10,3057325.24,USD,false,,,false,mixed,2023-04-10T17:19:42+00:00
1360,cash,890,,2022-02-23,1317846.05,GBP,true,581977.96,10,false,pool,2022-02-23T14:07:29+00:00
1361,property,982,,2025-05-23,1900308.4,USD,false,,,false,single_asset,2025-05-23T20:16:51+00:00
1362,property,318,,2024-03-28,2227926.21,USD,false,,,false,pool,2024-03-28T14:04:31+00:00
1363,guarantee,1052,1245,2022-04-25,4119393.34,EUR,true,2065309.95,13,true,mixed,2022-04-25T01:57:27+00:00
1364,property,1445,,2023-03-21,3521426.61,EUR,true,2036811.86,11,false,mixed,2023-03-21T21:42:46+00:00
1365,cash,261,,2025-09-17,3845395.99,USD,false,,,false,single_asset,2025-09-17T06:46:31+00:00
1366,property,468,,2025-07-20,1245726.36,EUR,false,,,false,mixed,2025-07-20T18:08:04+00:00
1367,guarantee,,41,2024-03-26,5097809.9,USD,true,3730421.8,5,false,single_asset,2024-03-26T21:14:56+00:00
1368,property,1403,,2024-01-23,888439.0,USD,false,,,false,single_asset,2024-01-23T07:21:05+00:00
1369,property,472,,2024-11-01,171508.61,EUR,false,,,false,pool,2024-11-01T08:29:04+00:00
1370,property,545,,2022-07-07,2149659.3,GBP,true,975570.15,2,false,single_asset,2022-07-07T16:25:53+00:00
1371,property,728,,2023-09-09,2734020.19,USD,true,898600.81,11,false,single_asset,2023-09-09T21:50:27+00:00
1372,guarantee,704,,2022-05-30,2716089.87,GBP,false,,,false,pool,2022-05-30T08:19:17+00:00
1373,property,,1298,2024-04-09,538763.93,GBP,false,,,false,pool,2024-04-09T22:32:53+00:00
1374,cash,826,,2023-12-04,4102724.69,GBP,false,,,false,single_asset,2023-12-04T06:38:23+00:00
1375,cash,,1669,2025-05-06,1860602.0,USD,true,931508.86,7,false,mixed,2025-05-06T19:03:24+00:00
1376,cash,828,,2024-04-30,4137509.6,GBP,false,,,false,mixed,2024-04-30T13:01:34+00:00
1377,property,120,,2023-11-07,2138885.46,USD,true,1501318.61,2,false,single_asset,2023-11-07T22:31:10+00:00
1378,property,974,,2023-02-23,1909732.6,USD,false,,,false,pool,2023-02-23T16:28:41+00:00
1379,property,1235,,2022-09-04,4963982.17,GBP,true,1842990.94,14,false,pool,2022-09-04T00:47:47+00:00
1380,property,,954,2023-02-22,3935068.77,GBP,true,1758234.34,1,false,mixed,2023-02-22T12:09:41+00:00
1381,property,,1880,2024-12-04,5945756.12,GBP,false,,,false,single_asset,2024-12-04T07:45:38+00:00
1382,property,142,,2024-08-30,4580466.89,USD,true,1244800.02,12,false,mixed,2024-08-30T05:58:19+00:00
1383,property,845,,2023-12-04,1226217.79,USD,false,,,false,pool,2023-12-04T17:57:15+00:00
1384,property,1037,342,2022-10-02,2138019.25,EUR,false,,,false,single_asset,2022-10-02T21:05:05+00:00
1385,cash,386,1297,2023-07-20,129509.9,EUR,false,,,false,pool,2023-07-20T06:30:20+00:00
1386,property,16,,2025-12-07,893891.01,EUR,false,,,false,mixed,2025-12-07T01:32:19+00:00
1387,property,321,,2022-07-26,555901.36,GBP,false,,,false,mixed,2022-07-26T05:45:50+00:00
1388,guarantee,449,,2024-12-18,2615691.55,GBP,false,,,true,pool,2024-12-18T10:09:49+00:00
1389,guarantee,221,,2025-09-20,3932280.05,EUR,false,,,false,single_asset,2025-09-20T20:44:54+00:00
1390,cash,355,,2024-02-05,3949333.1,GBP,true,3125605.96,8,false,pool,2024-02-05T06:29:01+00:00
1391,guarantee,585,,2025-05-15,5445021.16,USD,false,,,true,pool,2025-05-15T04:20:59+00:00
1392,cash,838,,2024-06-17,1654692.76,EUR,false,,,false,single_asset,2024-06-17T18:33:19+00:00
1393,cash,391,,2024-01-30,5445193.59,EUR,false,,,false,single_asset,2024-01-30T19:32:58+00:00
1394,cash,974,,2023-09-05,3268859.83,USD,false,,,false,single_asset,2023-09-05T15:15:58+00:00
1395,guarantee,1315,,2023-01-10,4249273.29,EUR,false,,,false,single_asset,2023-01-10T04:56:34+00:00
1396,property,1257,,2024-04-03,4471889.33,USD,false,,,false,single_asset,2024-04-03T00:43:32+00:00
1397,cash,1264,15,2025-02-28,2384943.71,EUR,false,,,false,single_asset,2025-02-28T02:35:57+00:00
1398,guarantee,1146,,2023-08-08,1303991.05,EUR,false,,,true,mixed,2023-08-08T14:10:40+00:00
1399,guarantee,887,,2022-10-14,1208884.95,USD,false,,,true,single_asset,2022-10-14T05:25:28+00:00
1400,property,312,,2024-08-11,51911.56,GBP,false,,,false,mixed,2024-08-11T02:43:06+00:00
1401,cash,41,2095,2026-02-24,1602045.88,GBP,false,,,false,pool,2026-02-24T00:13:28+00:00
1402,other,,154,2024-12-06,4748623.66,EUR,false,,,false,single_asset,2024-12-06T00:35:57+00:00
1403,cash,36,,2025-04-28,2854336.64,GBP,true,1336671.34,15,false,single_asset,2025-04-28T04:02:59+00:00
1404,property,1459,,2022-12-08,4520789.94,USD,false,,,false,pool,2022-12-08T16:09:29+00:00
1405,property,,1711,2024-10-08,4353485.36,EUR,false,,,false,pool,2024-10-08T20:00:56+00:00
1406,guarantee,1321,870,2024-04-03,1444373.49,EUR,false,,,false,mixed,2024-04-03T11:06:41+00:00
1407,property,1065,,2024-02-05,1696818.64,GBP,true,859600.21,2,false,pool,2024-02-05T12:42:07+00:00
1408,other,936,,2024-05-10,5739557.18,EUR,false,,,false,pool,2024-05-10T01:42:11+00:00
1409,property,659,,2022-09-05,5367370.92,GBP,true,4266390.69,5,false,mixed,2022-09-05T09:45:46+00:00
1410,guarantee,1083,,2024-01-28,4183877.4,USD,false,,,false,pool,2024-01-28T22:43:37+00:00
1411,property,1335,350,2025-04-17,1462548.45,EUR,true,937646.45,17,false,mixed,2025-04-17T18:21:37+00:00
1412,cash,729,,2024-10-12,2144408.11,EUR,false,,,false,pool,2024-10-12T11:28:44+00:00
1413,guarantee,1485,,2024-09-01,1547366.27,GBP,true,734736.98,16,false,pool,2024-09-01T17:52:23+00:00
1414,cash,574,,2024-11-30,2784295.5,GBP,false,,,false,single_asset,2024-11-30T15:56:14+00:00
1415,cash,1375,,2024-11-20,4859552.73,EUR,false,,,false,pool,2024-11-20T20:46:50+00:00
1416,guarantee,105,,2025-08-16,3998422.76,USD,true,2649082.08,11,false,pool,2025-08-16T18:18:48+00:00
1417,guarantee,1201,,2022-10-14,4318896.74,GBP,false,,,false,pool,2022-10-14T01:24:01+00:00
1418,property,915,,2025-07-05,285317.87,USD,false,,,false,single_asset,2025-07-05T17:22:52+00:00
1419,property,1297,,2023-09-18,4164846.02,GBP,false,,,false,pool,2023-09-18T02:58:25+00:00
1420,property,198,,2024-06-09,2011186.92,GBP,true,1396968.44,10,false,pool,2024-06-09T12:29:51+00:00
1421,cash,1183,,2025-06-10,5744296.51,GBP,false,,,false,mixed,2025-06-10T11:16:48+00:00
1422,property,1089,2170,2023-03-30,3322829.75,USD,false,,,false,pool,2023-03-30T21:15:36+00:00
1423,cash,1038,,2023-08-15,3322588.63,GBP,false,,,false,pool,2023-08-15T00:06:58+00:00
1424,other,570,,2026-01-03,2343292.3,EUR,true,1391656.32,13,false,pool,2026-01-03T13:59:29+00:00
1425,property,,709,2023-10-08,3689874.58,GBP,false,,,false,pool,2023-10-08T17:52:00+00:00
1426,property,593,,2022-12-24,2363239.29,USD,true,1289657.78,17,false,mixed,2022-12-24T14:31:21+00:00
1427,property,196,,2022-04-10,2978938.16,EUR,false,,,false,pool,2022-04-10T17:40:42+00:00
1428,property,457,,2023-01-22,591667.81,GBP,false,,,false,mixed,2023-01-22T16:30:36+00:00
1429,cash,85,,2024-11-27,5508700.93,EUR,true,3103630.93,4,false,single_asset,2024-11-27T03:25:26+00:00
1430,property,871,,2023-06-06,4878985.25,USD,true,2394979.52,1,false,mixed,2023-06-06T22:49:56+00:00
1431,guarantee,,579,2023-03-03,2333976.62,GBP,false,,,true,single_asset,2023-03-03T06:00:00+00:00
1432,guarantee,285,,2025-04-28,641599.09,USD,false,,,false,pool,2025-04-28T09:45:08+00:00
1433,guarantee,,101,2022-04-25,4302856.51,EUR,true,2437213.66,12,false,single_asset,2022-04-25T20:43:39+00:00
1434,cash,30,,2023-06-05,3372322.96,USD,false,,,false,pool,2023-06-05T06:01:12+00:00
1435,guarantee,40,,2026-01-21,1156953.22,GBP,false,,,true,pool,2026-01-21T14:19:51+00:00
1436,property,1387,,2023-06-24,1499554.24,USD,true,765544.97,6,false,single_asset,2023-06-24T09:50:30+00:00
1437,property,905,,2023-07-30,3950875.65,GBP,true,2716894.93,12,false,mixed,2023-07-30T14:36:17+00:00
1438,other,,625,2025-06-28,3477434.09,USD,false,,,false,pool,2025-06-28T12:43:17+00:00
1439,property,1457,,2023-08-10,5227330.87,USD,false,,,false,single_asset,2023-08-10T06:22:06+00:00
1440,guarantee,1334,,2024-01-01,5144721.95,USD,false,,,true,single_asset,2024-01-01T19:00:34+00:00
1441,property,834,,2026-02-15,3654884.43,GBP,true,1666981.53,3,false,pool,2026-02-15T07:56:58+00:00
1442,guarantee,,1459,2025-11-30,3506931.54,GBP,false,,,false,pool,2025-11-30T20:52:25+00:00
1443,property,325,,2025-04-29,1402789.11,EUR,false,,,false,single_asset,2025-04-29T06:09:27+00:00
1444,property,1053,,2024-11-17,1428463.13,USD,false,,,false,single_asset,2024-11-17T21:24:16+00:00
1445,property,1354,,2024-04-07,5615446.37,USD,false,,,false,mixed,2024-04-07T02:36:03+00:00
1446,guarantee,579,,2024-01-19,473588.85,USD,true,393168.53,4,false,single_asset,2024-01-19T07:20:24+00:00
1447,property,1482,679,2023-12-28,2644350.64,USD,false,,,false,pool,2023-12-28T16:21:49+00:00
1448,cash,,318,2022-02-11,3251154.82,GBP,true,2067770.56,6,false,single_asset,2022-02-11T07:15:40+00:00
1449,property,1009,,2024-07-14,2899318.4,EUR,true,733545.48,19,false,single_asset,2024-07-14T15:17:46+00:00
1450,guarantee,53,,2022-04-14,687785.49,EUR,false,,,false,pool,2022-04-14T14:44:44+00:00
1451,guarantee,1399,1842,2024-05-05,3129972.06,GBP,true,1782118.72,16,false,single_asset,2024-05-05T03:18:11+00:00
1452,cash,307,,2022-03-20,5139398.69,EUR,false,,,false,mixed,2022-03-20T02:12:52+00:00
1453,property,4,,2023-01-14,1672654.75,GBP,false,,,false,pool,2023-01-14T19:13:15+00:00
1454,property,145,,2023-12-18,1724774.21,GBP,false,,,false,mixed,2023-12-18T03:50:27+00:00
1455,property,1156,,2023-07-19,5832984.5,USD,false,,,false,mixed,2023-07-19T19:45:04+00:00
1456,guarantee,1273,,2022-07-12,1192967.97,EUR,true,904246.82,17,false,single_asset,2022-07-12T13:06:26+00:00
1457,property,309,1003,2024-12-04,2979740.59,USD,true,2076380.95,15,false,single_asset,2024-12-04T03:40:46+00:00
1458,property,234,,2025-10-23,817166.53,GBP,true,274950.87,13,false,mixed,2025-10-23T05:35:10+00:00
1459,guarantee,,1875,2022-04-18,5530653.21,GBP,true,3337239.29,2,false,single_asset,2022-04-18T14:53:02+00:00
1460,cash,147,,2023-09-29,4948351.98,EUR,false,,,false,mixed,2023-09-29T14:47:54+00:00
1461,property,67,585,2023-03-06,3261151.37,GBP,false,,,false,mixed,2023-03-06T14:15:17+00:00
1462,property,1382,,2025-02-23,2640075.17,EUR,true,1489235.45,20,false,pool,2025-02-23T08:16:34+00:00
1463,property,,2154,2022-03-04,2937743.26,GBP,true,1127035.48,7,false,pool,2022-03-04T04:44:33+00:00
1464,other,777,,2024-09-12,1296441.78,EUR,true,632900.07,15,false,single_asset,2024-09-12T22:53:32+00:00
1465,property,,1122,2024-11-03,1413986.62,GBP,true,500498.35,11,false,pool,2024-11-03T08:48:10+00:00
1466,property,975,,2025-12-30,4951686.51,EUR,true,1555973.68,6,false,mixed,2025-12-30T09:08:36+00:00
1467,guarantee,507,,2024-07-05,4193601.0,USD,false,,,false,single_asset,2024-07-05T16:09:04+00:00
1468,property,1445,,2022-01-03,1658636.14,EUR,false,,,false,mixed,2022-01-03T21:10:46+00:00
1469,property,1224,,2022-03-29,1473245.59,GBP,false,,,false,mixed,2022-03-29T21:03:10+00:00
1470,property,,1351,2024-06-07,4394187.76,EUR,false,,,false,mixed,2024-06-07T05:09:58+00:00
1471,other,1021,,2024-10-05,5578320.95,EUR,false,,,false,pool,2024-10-05T19:17:25+00:00
1472,cash,1286,,2025-01-19,2755532.42,EUR,false,,,false,mixed,2025-01-19T14:54:12+00:00
1473,property,484,,2023-06-12,5888949.92,EUR,false,,,false,mixed,2023-06-12T23:33:58+00:00
1474,guarantee,888,,2023-04-08,210174.62,USD,false,,,true,single_asset,2023-04-08T07:44:39+00:00
1475,guarantee,,167,2022-07-15,2736970.08,EUR,false,,,true,pool,2022-07-15T01:50:19+00:00
1476,property,454,1405,2024-03-28,2668986.26,GBP,true,1018818.3,20,false,single_asset,2024-03-28T15:05:20+00:00
1477,property,1500,1963,2022-01-17,4542918.96,EUR,false,,,false,pool,2022-01-17T04:53:48+00:00
1478,property,1235,,2023-09-21,2969177.21,GBP,true,1662573.73,6,false,mixed,2023-09-21T09:22:15+00:00
1479,guarantee,153,1823,2025-09-08,1830515.58,GBP,false,,,false,pool,2025-09-08T19:55:26+00:00
1480,property,,2073,2025-05-12,1152067.52,EUR,false,,,false,pool,2025-05-12T14:01:05+00:00
1481,cash,1218,899,2025-02-25,5865669.42,EUR,true,2088475.45,8,false,pool,2025-02-25T17:43:17+00:00
1482,other,564,,2022-03-01,5521072.14,GBP,false,,,false,pool,2022-03-01T19:18:23+00:00
1483,guarantee,1349,,2025-05-30,4666969.28,GBP,false,,,false,mixed,2025-05-30T00:47:37+00:00
1484,property,1426,,2026-01-17,759202.56,USD,false,,,false,pool,2026-01-17T09:16:52+00:00
1485,property,632,,2025-02-23,1448339.19,USD,true,1219347.95,10,false,pool,2025-02-23T00:13:51+00:00
1486,property,893,,2025-10-19,210074.09,EUR,false,,,false,pool,2025-10-19T17:03:18+00:00
1487,property,874,1959,2023-04-29,2024010.47,GBP,false,,,false,mixed,2023-04-29T01:25:11+00:00
1488,property,802,,2022-04-10,2704207.85,USD,false,,,false,mixed,2022-04-10T04:08:52+00:00
1489,property,234,,2023-01-26,5734464.06,GBP,true,2752237.49,13,false,mixed,2023-01-26T14:05:43+00:00
1490,property,,234,2022-04-04,157602.09,USD,false,,,false,single_asset,2022-04-04T02:14:05+00:00
1491,property,588,,2022-03-18,2696381.75,GBP,false,,,false,pool,2022-03-18T00:59:02+00:00
1492,property,1209,318,2025-06-20,4289841.2,USD,false,,,false,single_asset,2025-06-20T00:59:34+00:00
1493,other,236,1861,2022-06-10,4988966.1,EUR,true,1647467.6,10,false,mixed,2022-06-10T07:56:50+00:00
1494,cash,1260,,2025-08-30,5799003.81,GBP,true,2588516.81,6,false,mixed,2025-08-30T22:45:50+00:00
1495,guarantee,62,,2023-01-19,1715504.99,EUR,true,1104407.91,9,true,pool,2023-01-19T21:38:13+00:00
1496,guarantee,1361,,2023-02-28,5601942.71,USD,false,,,true,pool,2023-02-28T20:52:59+00:00
1497,guarantee,331,,2024-01-01,1195120.14,USD,false,,,true,single_asset,2024-01-01T09:05:13+00:00
1498,guarantee,1337,,2023-09-04,499239.4,EUR,true,145804.56,8,false,mixed,2023-09-04T15:31:46+00:00
1499,guarantee,673,,2022-02-22,3771762.56,USD,true,1953701.33,5,false,single_asset,2022-02-22T23:58:53+00:00
1500,property,,397,2024-11-01,5937964.11,USD,false,,,false,pool,2024-11-01T07:53:49+00:00
1501,guarantee,351,2047,2023-05-13,4860880.62,USD,true,1736918.4,12,true,single_asset,2023-05-13T04:08:52+00:00
1502,guarantee,1155,,2025-10-22,2053025.16,EUR,true,821494.62,12,true,pool,2025-10-22T02:26:15+00:00
1503,guarantee,893,,2022-06-09,1081407.19,EUR,false,,,false,pool,2022-06-09T06:29:41+00:00
1504,property,1500,,2026-02-23,5043770.37,EUR,false,,,false,pool,2026-02-23T05:38:58+00:00
1505,other,1087,,2024-01-30,2237125.89,GBP,false,,,false,mixed,2024-01-30T06:34:08+00:00
1506,cash,885,,2023-08-08,5584524.81,GBP,true,4477208.11,9,false,pool,2023-08-08T20:55:48+00:00
1507,property,77,,2022-04-28,4389972.98,GBP,false,,,false,pool,2022-04-28T17:21:56+00:00
1508,guarantee,901,,2025-09-27,5212146.05,GBP,false,,,false,mixed,2025-09-27T11:22:55+00:00
1509,cash,806,598,2022-07-30,474688.64,EUR,false,,,false,pool,2022-07-30T03:00:18+00:00
1510,property,1431,66,2025-06-19,4888835.41,USD,false,,,false,pool,2025-06-19T22:22:33+00:00
1511,guarantee,889,,2024-11-25,5970675.89,EUR,true,2755109.66,17,false,single_asset,2024-11-25T14:27:48+00:00
1512,property,1135,,2025-09-11,2240828.13,EUR,false,,,false,mixed,2025-09-11T19:11:49+00:00
1513,guarantee,,801,2024-10-03,3667396.61,EUR,false,,,false,pool,2024-10-03T06:21:42+00:00
1514,property,1085,,2023-06-20,2614539.28,GBP,true,2041569.17,11,false,pool,2023-06-20T18:43:59+00:00
1515,property,1311,,2024-11-18,2741273.2,GBP,false,,,false,single_asset,2024-11-18T01:18:04+00:00
1516,guarantee,1207,965,2023-04-11,4872826.75,GBP,false,,,true,pool,2023-04-11T17:07:01+00:00
1517,guarantee,840,,2025-07-21,1569998.16,USD,true,1008221.29,17,false,mixed,2025-07-21T00:02:35+00:00
1518,property,975,,2022-10-14,4659069.87,EUR,true,3618089.4,15,false,single_asset,2022-10-14T01:32:14+00:00
1519,property,1240,,2025-05-30,2834664.23,USD,true,2282988.67,4,false,mixed,2025-05-30T23:07:22+00:00
1520,property,318,,2025-02-17,2238601.43,GBP,false,,,false,pool,2025-02-17T11:35:06+00:00
1521,property,341,,2024-07-27,5564763.1,GBP,false,,,false,pool,2024-07-27T16:25:14+00:00
1522,guarantee,629,694,2025-07-19,2000916.69,EUR,false,,,true,mixed,2025-07-19T12:30:09+00:00
1523,property,,23,2025-01-06,2764369.8,GBP,true,901881.3,5,false,mixed,2025-01-06T18:19:37+00:00
